,id,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id.1,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,label,avg_sentence_length,avg_word_length,characer_count,is_quoted_retweet,number_all_caps,random_caps,is_mention,comma,period,semicolon,colon,qmark,emark,asterisk,ellipsis,period_of_day,weekday,starts_with_I,crooked,sleepy,dishonest,irrelevant,hypocrite,fake,racist,anti-semitic,hater,disgraced,terrible,nasty,lying,lightweight,wacky,neurotic,nut job,nutjob,dope,clown,dummy,sad,disaster,little,crying,no clue,stupid,loser,dying,failed,failing,weak,crazy,phony,media,overrated,wow,begged,beg,dirty,fraud,bimbo,enjoy,hillary,jeb,ted,biden,obama,pocahontas,puppet,lyin,corrupt,dopey,sloppy,low iq,low i.q.,psycho,goofball,lowlife,slippery,@barackobama,(we),make america great again,makeamericagreatagain,maga,#trump,democrat,foxnews,cnn,msnbc,fakenews,fake news,clinton,americafirst,america first,trump,make america safe again,@realdonaldtrump,a.m.,p.m.,join me,neg,neu,pos,compound,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
23,23,To all of my twitter followers; please contribute whatever you can to the campaign. We must beat Crooked Hillary. https://t.co/Xv8Q1GuWiH,False,24746,,7/6/2016 21:58,False,,750811000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9735,False,False,,,-1,5.25,5.75,136,0,0,3,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.892,0.108,1.3182,"5071   NaN
Name: anger, dtype: float64","5071   NaN
Name: anticipation, dtype: float64","5071   NaN
Name: disgust, dtype: float64","5071   NaN
Name: fear, dtype: float64","5071   NaN
Name: joy, dtype: float64","5071   NaN
Name: negative, dtype: float64","5071   NaN
Name: positive, dtype: float64","5071   NaN
Name: sadness, dtype: float64","5071   NaN
Name: surprise, dtype: float64","5071   NaN
Name: trust, dtype: float64"
24,24,I have over seven million hits on social media re Crooked Hillary Clinton. Check it out Sleepy Eyes; @MarkHalperin @NBCPolitics,False,16859,,7/6/2016 14:06,False,,750692000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5092,False,False,,,1,10.0,5.35,126,0,0,5,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,"7945   NaN
Name: anger, dtype: float64","7945   NaN
Name: anticipation, dtype: float64","7945   NaN
Name: disgust, dtype: float64","7945   NaN
Name: fear, dtype: float64","7945   NaN
Name: joy, dtype: float64","7945   NaN
Name: negative, dtype: float64","7945   NaN
Name: positive, dtype: float64","7945   NaN
Name: sadness, dtype: float64","7945   NaN
Name: surprise, dtype: float64","7945   NaN
Name: trust, dtype: float64"
25,25,Sleepy eyes Chuck Todd; a man with so little touch for politics; is at it again.He could not have watched my standing ovation speech in N.C.,False,15349,,7/6/2016 14:01,False,,750691000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4284,False,False,,,1,9.333333333333334,4.3076923076923075,139,0,0,5,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,"4684   NaN
Name: anger, dtype: float64","4684   NaN
Name: anticipation, dtype: float64","4684   NaN
Name: disgust, dtype: float64","4684   NaN
Name: fear, dtype: float64","4684   NaN
Name: joy, dtype: float64","4684   NaN
Name: negative, dtype: float64","4684   NaN
Name: positive, dtype: float64","4684   NaN
Name: sadness, dtype: float64","4684   NaN
Name: surprise, dtype: float64","4684   NaN
Name: trust, dtype: float64"
26,26,Even the once great Caesars is bankrupt in A.C. Others to follow. Ask the Democrat City Council what happened to Atlantic City.,False,14936,,7/6/2016 13:24,False,,750682000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4998,False,False,,,1,5.75,4.636363636363637,126,0,0,8,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.722,0.148,1.1280000000000001,"1038   NaN
Name: anger, dtype: float64","1038   NaN
Name: anticipation, dtype: float64","1038   NaN
Name: disgust, dtype: float64","1038   NaN
Name: fear, dtype: float64","1038   NaN
Name: joy, dtype: float64","1038   NaN
Name: negative, dtype: float64","1038   NaN
Name: positive, dtype: float64","1038   NaN
Name: sadness, dtype: float64","1038   NaN
Name: surprise, dtype: float64","1038   NaN
Name: trust, dtype: float64"
27,27,Hillary Clinton should ask why the Democrat pols in Atlantic City made all the wrong moves - Convention Center; Airport - and destroyed City,False,13763,,7/6/2016 13:12,False,,750679000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4352,False,False,,,1,24.0,4.875,139,0,0,9,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24,0.76,0.0,0.257,"3331   NaN
Name: anger, dtype: float64","3331   NaN
Name: anticipation, dtype: float64","3331   NaN
Name: disgust, dtype: float64","3331   NaN
Name: fear, dtype: float64","3331   NaN
Name: joy, dtype: float64","3331   NaN
Name: negative, dtype: float64","3331   NaN
Name: positive, dtype: float64","3331   NaN
Name: sadness, dtype: float64","3331   NaN
Name: surprise, dtype: float64","3331   NaN
Name: trust, dtype: float64"
28,28,I made a lot of money in Atlantic City and left 7 years ago; great timing (as all know). Pols made big mistakes; now many bankruptcies.,False,13041,,7/6/2016 13:08,False,,750678000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3547,False,False,,,1,13.0,4.153846153846154,134,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.761,0.149,1.3818,"7499   NaN
Name: anger, dtype: float64","7499   NaN
Name: anticipation, dtype: float64","7499   NaN
Name: disgust, dtype: float64","7499   NaN
Name: fear, dtype: float64","7499   NaN
Name: joy, dtype: float64","7499   NaN
Name: negative, dtype: float64","7499   NaN
Name: positive, dtype: float64","7499   NaN
Name: sadness, dtype: float64","7499   NaN
Name: surprise, dtype: float64","7499   NaN
Name: trust, dtype: float64"
29,29,Crooked Hillary Clinton lied to the FBI and to the people of our country. She is sooooo guilty. But watch; her time will come!,False,28750,,7/6/2016 12:31,False,,750668000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10586,False,False,,,1,8.0,4.166666666666667,125,0,1,3,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.154,0.846,0.0,0.5426,"2979   NaN
Name: anger, dtype: float64","2979   NaN
Name: anticipation, dtype: float64","2979   NaN
Name: disgust, dtype: float64","2979   NaN
Name: fear, dtype: float64","2979   NaN
Name: joy, dtype: float64","2979   NaN
Name: negative, dtype: float64","2979   NaN
Name: positive, dtype: float64","2979   NaN
Name: sadness, dtype: float64","2979   NaN
Name: surprise, dtype: float64","2979   NaN
Name: trust, dtype: float64"
30,30,The rigged system may have helped Hillary Clinton escape criminal charges; but...https://t.co/KO64IAMDgj https://t.co/8CBSfNpl2l,False,16390,,7/6/2016 12:11,False,,750663000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7229,False,False,,,-1,4.0,8.538461538461538,127,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.428,0.481,0.091,0.257,"10759   NaN
Name: anger, dtype: float64","10759   NaN
Name: anticipation, dtype: float64","10759   NaN
Name: disgust, dtype: float64","10759   NaN
Name: fear, dtype: float64","10759   NaN
Name: joy, dtype: float64","10759   NaN
Name: negative, dtype: float64","10759   NaN
Name: positive, dtype: float64","10759   NaN
Name: sadness, dtype: float64","10759   NaN
Name: surprise, dtype: float64","10759   NaN
Name: trust, dtype: float64"
31,31,Crooked Hillary has once again been proven to be a person who is dishonest; incompetent and of very bad judgement.,False,24763,,7/6/2016 11:21,False,,750651000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8616,False,False,,,1,20.0,4.7,113,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398,0.602,0.0,0.10919999999999996,"2979   NaN
Name: anger, dtype: float64","2979   NaN
Name: anticipation, dtype: float64","2979   NaN
Name: disgust, dtype: float64","2979   NaN
Name: fear, dtype: float64","2979   NaN
Name: joy, dtype: float64","2979   NaN
Name: negative, dtype: float64","2979   NaN
Name: positive, dtype: float64","2979   NaN
Name: sadness, dtype: float64","2979   NaN
Name: surprise, dtype: float64","2979   NaN
Name: trust, dtype: float64"
32,32,"Crooked Hillary Clinton and her team ""were extremely careless in their handling of very sensitive; highly classified information."" Not fit!",False,23406,,7/6/2016 11:12,False,,750649000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7942,False,False,,,1,10.5,5.9,138,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.224,0.776,0.0,0.36360000000000003,"2979   NaN
Name: anger, dtype: float64","2979   NaN
Name: anticipation, dtype: float64","2979   NaN
Name: disgust, dtype: float64","2979   NaN
Name: fear, dtype: float64","2979   NaN
Name: joy, dtype: float64","2979   NaN
Name: negative, dtype: float64","2979   NaN
Name: positive, dtype: float64","2979   NaN
Name: sadness, dtype: float64","2979   NaN
Name: surprise, dtype: float64","2979   NaN
Name: trust, dtype: float64"
33,33,Crooked Hillary Clinton is unfit to serve as President of the U.S. Her temperament is weak and her opponents are strong. BAD JUDGEMENT!,False,26650,,7/6/2016 4:36,False,,750549000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8526,False,False,,,1,6.0,4.739130434782608,134,0,2,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.242,0.651,0.107,0.372,"2979   NaN
Name: anger, dtype: float64","2979   NaN
Name: anticipation, dtype: float64","2979   NaN
Name: disgust, dtype: float64","2979   NaN
Name: fear, dtype: float64","2979   NaN
Name: joy, dtype: float64","2979   NaN
Name: negative, dtype: float64","2979   NaN
Name: positive, dtype: float64","2979   NaN
Name: sadness, dtype: float64","2979   NaN
Name: surprise, dtype: float64","2979   NaN
Name: trust, dtype: float64"
34,34,"I don't think the voters will forget the rigged system that allowed Crooked Hillary to get away with ""murder."" Come November 8; she's out!",False,37549,,7/6/2016 4:30,False,,750547000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,13115,False,False,,,1,12.5,4.708333333333333,137,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0.817,0.0,0.4293,"5129   NaN
Name: anger, dtype: float64","5129   NaN
Name: anticipation, dtype: float64","5129   NaN
Name: disgust, dtype: float64","5129   NaN
Name: fear, dtype: float64","5129   NaN
Name: joy, dtype: float64","5129   NaN
Name: negative, dtype: float64","5129   NaN
Name: positive, dtype: float64","5129   NaN
Name: sadness, dtype: float64","5129   NaN
Name: surprise, dtype: float64","5129   NaN
Name: trust, dtype: float64"
35,35,Raised a lot of money for the Republican Party. There will be a big gasp when the figures are announced in the morning. Lots of support! Win,False,25629,,7/6/2016 4:23,False,,750546000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6187,False,False,,,1,6.75,4.111111111111111,139,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.699,0.301,1.8588,"7499   NaN
Name: anger, dtype: float64","7499   NaN
Name: anticipation, dtype: float64","7499   NaN
Name: disgust, dtype: float64","7499   NaN
Name: fear, dtype: float64","7499   NaN
Name: joy, dtype: float64","7499   NaN
Name: negative, dtype: float64","7499   NaN
Name: positive, dtype: float64","7499   NaN
Name: sadness, dtype: float64","7499   NaN
Name: surprise, dtype: float64","7499   NaN
Name: trust, dtype: float64"
36,36,I will be interviewed by @oreillyfactor tonight on @FoxNews at 11pm. Enjoy!,False,10820,,7/6/2016 2:21,False,,750515000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2356,False,False,,,-1,6.0,5.166666666666667,74,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.741,0.259,1.5411000000000001,"6795   NaN
Name: anger, dtype: float64","6795   NaN
Name: anticipation, dtype: float64","6795   NaN
Name: disgust, dtype: float64","6795   NaN
Name: fear, dtype: float64","6795   NaN
Name: joy, dtype: float64","6795   NaN
Name: negative, dtype: float64","6795   NaN
Name: positive, dtype: float64","6795   NaN
Name: sadness, dtype: float64","6795   NaN
Name: surprise, dtype: float64","6795   NaN
Name: trust, dtype: float64"
37,37,My son; @EricTrump will be interviewed by @SeanHannity tonight at 10pm on @FoxNews. Enjoy!,False,12470,,7/6/2016 0:52,False,,750493000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2782,False,False,,,-1,7.0,5.357142857142857,89,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.788,0.212,1.5411000000000001,"11726   NaN
Name: anger, dtype: float64","11726   NaN
Name: anticipation, dtype: float64","11726   NaN
Name: disgust, dtype: float64","11726   NaN
Name: fear, dtype: float64","11726   NaN
Name: joy, dtype: float64","11726   NaN
Name: negative, dtype: float64","11726   NaN
Name: positive, dtype: float64","11726   NaN
Name: sadness, dtype: float64","11726   NaN
Name: surprise, dtype: float64","11726   NaN
Name: trust, dtype: float64"
38,38,It was great spending time with @joniernst yesterday. She has done a fantastic job for the people of Iowa and U.S. Will see her again!,False,15247,,7/5/2016 12:05,False,,750300000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3873,False,False,,,1,6.5,4.24,133,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.734,0.266,1.8397999999999999,"11823   NaN
Name: anger, dtype: float64","11823   NaN
Name: anticipation, dtype: float64","11823   NaN
Name: disgust, dtype: float64","11823   NaN
Name: fear, dtype: float64","11823   NaN
Name: joy, dtype: float64","11823   NaN
Name: negative, dtype: float64","11823   NaN
Name: positive, dtype: float64","11823   NaN
Name: sadness, dtype: float64","11823   NaN
Name: surprise, dtype: float64","11823   NaN
Name: trust, dtype: float64"
39,39,Taxpayers are paying a fortune for the use of Air Force One on the campaign trail by President Obama and Crooked Hillary. A total disgrace!,False,38366,,7/5/2016 11:14,False,,750287000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,14770,False,False,,,1,12.5,4.52,138,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0.863,0.0,0.4589,"9066   NaN
Name: anger, dtype: float64","9066   NaN
Name: anticipation, dtype: float64","9066   NaN
Name: disgust, dtype: float64","9066   NaN
Name: fear, dtype: float64","9066   NaN
Name: joy, dtype: float64","9066   NaN
Name: negative, dtype: float64","9066   NaN
Name: positive, dtype: float64","9066   NaN
Name: sadness, dtype: float64","9066   NaN
Name: surprise, dtype: float64","9066   NaN
Name: trust, dtype: float64"
40,40,"On @FoxNews at 7:00 P.M. ""Special: Meet the Trumps"" Hope you enjoy!",False,12967,,7/4/2016 22:59,False,,750102000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2986,False,False,,,1,4.333333333333333,4.416666666666667,66,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.61,0.39,1.75,"11786   NaN
Name: anger, dtype: float64","11786   NaN
Name: anticipation, dtype: float64","11786   NaN
Name: disgust, dtype: float64","11786   NaN
Name: fear, dtype: float64","11786   NaN
Name: joy, dtype: float64","11786   NaN
Name: negative, dtype: float64","11786   NaN
Name: positive, dtype: float64","11786   NaN
Name: sadness, dtype: float64","11786   NaN
Name: surprise, dtype: float64","11786   NaN
Name: trust, dtype: float64"
41,41,Why is President Obama allowed to use Air Force One on the campaign trail with Crooked Hillary? She is flying with him tomorrow. Who pays?,False,56100,,7/4/2016 22:30,False,,750094000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,22198,False,False,,,1,8.333333333333334,4.44,137,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,"338   NaN
Name: anger, dtype: float64","338   NaN
Name: anticipation, dtype: float64","338   NaN
Name: disgust, dtype: float64","338   NaN
Name: fear, dtype: float64","338   NaN
Name: joy, dtype: float64","338   NaN
Name: negative, dtype: float64","338   NaN
Name: positive, dtype: float64","338   NaN
Name: sadness, dtype: float64","338   NaN
Name: surprise, dtype: float64","338   NaN
Name: trust, dtype: float64"
42,42,With Hillary and Obama; the terrorist attacks will only get worse. Politically correct fools; won't even call it what it is - RADICAL ISLAM!,False,33046,,7/4/2016 15:34,False,,749990000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12400,False,False,,,1,12.0,4.791666666666667,139,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,0.572,0.0,0.06520000000000004,"12657   NaN
Name: anger, dtype: float64","12657   NaN
Name: anticipation, dtype: float64","12657   NaN
Name: disgust, dtype: float64","12657   NaN
Name: fear, dtype: float64","12657   NaN
Name: joy, dtype: float64","12657   NaN
Name: negative, dtype: float64","12657   NaN
Name: positive, dtype: float64","12657   NaN
Name: sadness, dtype: float64","12657   NaN
Name: surprise, dtype: float64","12657   NaN
Name: trust, dtype: float64"
43,43,"Crooked Hillary Clinton is ""guilty as hell"" but the system is totally rigged and corrupt! Where are the 33;000 missing e-mails?",False,28884,,7/4/2016 15:26,False,,749988000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10890,False,False,,,1,10.5,5.0,126,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.403,0.597,0.0,0.1119,"2979   NaN
Name: anger, dtype: float64","2979   NaN
Name: anticipation, dtype: float64","2979   NaN
Name: disgust, dtype: float64","2979   NaN
Name: fear, dtype: float64","2979   NaN
Name: joy, dtype: float64","2979   NaN
Name: negative, dtype: float64","2979   NaN
Name: positive, dtype: float64","2979   NaN
Name: sadness, dtype: float64","2979   NaN
Name: surprise, dtype: float64","2979   NaN
Name: trust, dtype: float64"
44,44,The only people who are not interested in being the V.P. pick are the people who have not been asked!,False,17595,,7/4/2016 14:25,False,,749972000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4836,False,False,,,1,7.0,3.95,100,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0.882,0.0,0.6284000000000001,"6759   NaN
Name: anger, dtype: float64","6759   NaN
Name: anticipation, dtype: float64","6759   NaN
Name: disgust, dtype: float64","6759   NaN
Name: fear, dtype: float64","6759   NaN
Name: joy, dtype: float64","6759   NaN
Name: negative, dtype: float64","6759   NaN
Name: positive, dtype: float64","6759   NaN
Name: sadness, dtype: float64","6759   NaN
Name: surprise, dtype: float64","6759   NaN
Name: trust, dtype: float64"
45,45,I look forward to meeting @joniernst today in New Jersey. She has done a great job as Senator of Iowa!,False,12798,,7/4/2016 14:19,False,,749971000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3282,False,False,,,1,10.0,4.05,101,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.795,0.205,1.6588,"5170   NaN
Name: anger, dtype: float64","5170   NaN
Name: anticipation, dtype: float64","5170   NaN
Name: disgust, dtype: float64","5170   NaN
Name: fear, dtype: float64","5170   NaN
Name: joy, dtype: float64","5170   NaN
Name: negative, dtype: float64","5170   NaN
Name: positive, dtype: float64","5170   NaN
Name: sadness, dtype: float64","5170   NaN
Name: surprise, dtype: float64","5170   NaN
Name: trust, dtype: float64"
